eye_shoulder_y_ratio,shoulder_y_diff,wrist_distance_x,wrist_shoulder_ratio,nose_eye_center_offset_x,shoulder_span,hip_shoulder_y_diff,body_lean_x,shoulder_center_x,hip_center_x,spine_angle,eye_distance,head_tilt_angle,eye_distance_ratio,shoulder_slope,head_direction,arm_position,posture,confidence_label
-0.5437294244766235,0.0600118041038513,0.6452989131212234,1.4411406663520712,0.0070457309484481,0.4517632506547004,0.9874562323093414,-0.0266285613179206,0.4474096074700355,0.4740381687879562,88.45528900041846,0.1420170851242965,-12.08932802821019,0.3143617479254537,0.0600118041038513,Looking Straight,Partially Open,Stiff,Neutral
-0.533396527171135,0.0471423864364624,0.6278097182512283,1.4038564663170574,0.0083831399679183,0.449671606854053,0.995549499988556,-0.021355427801609,0.4601667448878288,0.4815221726894378,88.77114270851986,0.14160128706756,-10.369096143596826,0.3148993285527112,0.0471423864364624,Looking Straight,Open Arms,Stiff,Confident
-0.5255620628595352,0.0399149060249328,0.6187794655561447,1.3790947035526986,0.007033959031105,0.4504472095730911,0.998953253030777,-0.0173745527863502,0.466911144554615,0.4842856973409652,89.00356880596694,0.1391349522649167,-9.579555090661897,0.3088818163548645,0.0399149060249328,Looking Straight,Open Arms,Stiff,Confident
-0.5280535221099854,0.0567365884780883,0.6725056320428848,1.5380907823711865,0.0201975107192993,0.4408898879699482,1.0159137845039368,-0.0258585214614868,0.4876564741134643,0.5135149955749512,88.54193896287391,0.1423298185640728,-14.19146018504716,0.3228239577446927,0.0567365884780883,Looking Straight,Open Arms,Stiff,Neutral
-0.5203466862440109,0.0461798310279846,0.7495394200086594,1.6680569319744682,0.0115794688463211,0.4517056067277361,1.0326620638370514,-0.0257129520177841,0.5163718312978745,0.5420847833156586,88.57364831451915,0.1464195580209386,-9.328095337321027,0.3241481970561247,0.0461798310279846,Looking Straight,Open Arms,Stiff,Confident
-0.5101077705621719,0.0409684777259826,0.7353838682174683,1.6445008823093854,0.0054003000259399,0.4490403433620143,1.0383765399456024,-0.018376275897026,0.527366504073143,0.5457427799701691,88.98613545722623,0.1373311347088404,-5.648180883555079,0.3058325086797928,0.0409684777259826,Looking Straight,Open Arms,Stiff,Confident
-0.5177286118268967,0.035043179988861,0.732757642865181,1.5886270878104831,0.0105583518743515,0.4625714383380815,1.0431366860866549,-0.0068462640047073,0.5594078600406647,0.566254124045372,89.62396452348362,0.1440983400202444,-8.493675108049473,0.3115158612861147,0.035043179988861,Looking Straight,Open Arms,Stiff,Confident
-0.5248661488294601,0.0144037008285522,0.7149034291505814,1.5574966829892731,0.0080358237028121,0.4592239385100496,1.0571672320365906,-0.0004277974367141,0.5808912366628647,0.5813190340995789,89.9768144665011,0.1449245681719016,-7.117313221778138,0.3155858308303981,0.0144037008285522,Looking Straight,Open Arms,Upright,Confident
-0.5130545496940613,0.0062910318374633,0.7006238698959351,1.5108425672536128,0.0039704740047454,0.4637632315274546,1.0643125176429749,-0.0049795806407928,0.5834542512893677,0.5884338319301605,89.73193317944768,0.1430723094976514,-7.0988351150032045,0.3085029165128663,0.0062910318374633,Looking Straight,Open Arms,Upright,Confident
-0.5138021260499954,4.786252975463867e-05,0.5809696316719055,1.2444635156991932,0.0038422048091888,0.4668334449031447,1.0639702379703522,-0.0125737339258193,0.584537997841835,0.5971117317676544,89.32292433949625,0.1434397256182444,-7.063872618788661,0.3072610310685952,4.786252975463867e-05,Looking Straight,Open Arms,Upright,Confident
-0.5320832282304764,0.0010605454444885,0.6285865902900696,1.356008012269837,0.0065903067588806,0.4635479065309442,1.0469816029071808,-0.0070227980613708,0.5991805493831635,0.6062033474445343,89.6156850763559,0.1405674630642153,-8.497445983120532,0.3032425798579929,0.0010605454444885,Looking Straight,Partially Open,Upright,Confident
